mdp,solver,n,beta,threads,time_sec,residual
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.060284,1.127142514542e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.067349,1.124891941663e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.074432,1.122645862301e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.081537,1.120404267931e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.088610,1.118167149275e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.095712,1.115934497375e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.102813,1.113706304204e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.109901,1.111482560100e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.116718,1.109263255239e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.123483,1.107048381596e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.130254,1.104837930711e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.137047,1.102631893696e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.143774,1.100430260772e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.150616,1.098233024527e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.157403,1.096040175821e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.164457,1.093851705582e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.173151,1.091667603714e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.180863,1.089487864238e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.188629,1.087312477262e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.196650,1.085141433191e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.204128,1.082974724090e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.211707,1.080812341411e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.219198,1.078654276012e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.226712,1.076500520253e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.234224,1.074351064631e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.241715,1.072205900846e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.249198,1.070065019826e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.256683,1.067928413750e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.264163,1.065796074181e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.271654,1.063667992139e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.279186,1.061544159029e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.286662,1.059424566984e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.294142,1.057309207567e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.301620,1.055198071322e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.309094,1.053091150334e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.316568,1.050988435986e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.324039,1.048889920639e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.331513,1.046795595516e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.338979,1.044705451636e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.346450,1.042619480927e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.353916,1.040537676295e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.361388,1.038460027939e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.368853,1.036386527949e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.376329,1.034317168137e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.383807,1.032251939932e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.391305,1.030190835763e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.398773,1.028133847308e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.406250,1.026080965767e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.413721,1.024032183523e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.421191,1.021987491549e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.428666,1.019946882548e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.436137,1.017910347559e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.443612,1.015877878558e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.451079,1.013849468200e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.458135,1.011825109208e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.465277,1.009804791579e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.472750,1.007788507786e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.480220,1.005776249599e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.487801,1.003768009446e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.495296,1.001763779391e-02
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.502772,9.997635510899e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.510252,9.977673162894e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.517723,9.957750675085e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.525199,9.937867967437e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.532679,9.918024960825e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.540159,9.898221580443e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.547645,9.878457736022e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.555123,9.858733352758e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.562613,9.839048364029e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.570102,9.819402668199e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.577589,9.799796199559e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.585065,9.780228881709e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.592623,9.760700634160e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.600112,9.741211380742e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.607593,9.721761038918e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.615071,9.702349536610e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.622551,9.682976781050e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.630036,9.663642724945e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.637517,9.644347267795e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.644993,9.625090335703e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.652478,9.605871857048e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.659960,9.586691749519e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.667445,9.567549932171e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.674920,9.548446342023e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.682392,9.529380904041e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.689871,9.510353525684e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.697355,9.491364142832e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.704847,9.472412675905e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.712324,9.453499046913e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.719799,9.434623178322e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.727278,9.415785006240e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.734761,9.396984438581e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.742241,9.378221420775e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.749713,9.359495867102e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.757195,9.340807697527e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.764671,9.322156846338e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.772148,9.303543232818e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.779626,9.284966787618e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.787104,9.266427431839e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.794575,9.247925102272e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.802051,9.229459707512e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.809528,9.211031184122e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.817005,9.192639456614e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.824483,9.174284449728e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.831959,9.155966098433e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.839432,9.137684319057e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.846919,9.119439048163e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.854415,9.101230202077e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.861965,9.083057717589e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.869468,9.064921514437e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.876904,9.046821528273e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.883965,9.028757681335e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.890997,9.010729899728e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.898080,8.992738114102e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.906178,8.974782259202e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.913769,8.956862257037e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.921268,8.938978029619e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.928828,8.921129500322e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.936526,8.903316625265e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.944236,8.885539323501e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.951539,8.867797508856e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.958850,8.850091115619e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.965914,8.832420078988e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.972950,8.814784328933e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.980088,8.797183792240e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.987125,8.779618393874e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,20.994192,8.762088069261e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.000939,8.744592752919e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.007694,8.727132368222e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.014387,8.709706845366e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.021070,8.692316115912e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.027822,8.674960107101e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.034503,8.657638757995e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.041245,8.640352000612e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.047954,8.623099748320e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.054643,8.605881950416e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.061249,8.588698532321e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.067639,8.571549423095e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.074130,8.554434554298e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.080528,8.537353857719e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.086927,8.520307269464e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.093401,8.503294708589e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.099784,8.486316127573e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.106183,8.469371446154e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.112641,8.452460591570e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.119026,8.435583511982e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.125513,8.418740126217e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.131908,8.401930375157e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.138304,8.385154186044e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.144762,8.368411488163e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.151159,8.351702226946e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.157627,8.335026332816e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.164024,8.318383733467e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.170412,8.301774359552e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.176880,8.285198149906e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.183261,8.268655040183e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.189653,8.252144961034e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.196039,8.235667850613e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.202430,8.219223642300e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.208819,8.202812257423e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.215203,8.186433655737e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.221588,8.170087745157e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.227973,8.153774478387e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.234361,8.137493781760e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.240753,8.121245591155e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.247136,8.105029849276e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.253527,8.088846480405e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.259911,8.072695426335e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.266299,8.056576622494e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.272687,8.040490008852e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.279070,8.024435510833e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.285465,8.008413062498e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.291855,7.992422619509e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.298238,7.976464094781e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.304631,7.960537437384e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.311011,7.944642577968e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.317157,7.928779455597e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.323306,7.912948008652e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.329690,7.897148174152e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.336036,7.881379888659e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.342178,7.865643075320e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.348312,7.849937699348e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.354456,7.834263679797e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.360592,7.818620952776e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.366740,7.803009460531e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.372884,7.787429141217e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.379035,7.771879935717e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.385179,7.756361771271e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.391325,7.740874590127e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.397466,7.725418340442e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.403607,7.709992942864e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.409750,7.694598348962e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.415895,7.679234494617e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.422039,7.663901315027e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.428186,7.648598745163e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.434329,7.633326741825e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.440470,7.618085231343e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.446609,7.602874150734e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.452750,7.587693438154e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.458889,7.572543045626e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.465043,7.557422895388e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.471177,7.542332936282e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.477321,7.527273111464e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.483346,7.512243357496e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.489272,7.497243612534e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.495206,7.482273812911e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.501142,7.467333906789e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.507077,7.452423835957e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.513018,7.437543532888e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.518952,7.422692945738e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.524885,7.407871996520e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.530810,7.393080656584e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.536747,7.378318843394e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.542692,7.363586502834e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.548620,7.348883582381e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.554556,7.334210014960e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.560484,7.319565748958e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.566410,7.304950725711e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.572344,7.290364884057e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.578279,7.275808161921e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.584217,7.261280513376e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.590188,7.246781870435e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.596201,7.232312173073e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.602142,7.217871359217e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.608164,7.203459390666e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.614115,7.189076200348e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.620050,7.174721722095e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.626018,7.160395902247e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.631967,7.146098692147e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.637905,7.131830031312e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.643997,7.117589858126e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.650312,7.103378124384e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.656568,7.089194762784e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.662803,7.075039725805e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.668974,7.060912939778e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.675098,7.046814372416e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.681042,7.032743955051e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.686975,7.018701625157e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.692914,7.004687342260e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.698853,6.990701035193e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.704805,6.976742652341e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.710746,6.962812145730e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.716688,6.948909450102e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.722624,6.935034523622e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.728557,6.921187293301e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.734492,6.907367714120e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.740426,6.893575730601e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.746380,6.879811274985e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.752316,6.866074310210e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.758268,6.852364778752e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.764057,6.838682615808e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.769839,6.825027772720e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.775631,6.811400196511e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.781416,6.797799827382e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.787203,6.784226616219e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.792995,6.770680507543e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.798775,6.757161444511e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.804553,6.743669375965e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.810336,6.730204241649e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.816115,6.716766003592e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.821896,6.703354599495e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.827678,6.689969966828e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.833451,6.676612058072e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.839233,6.663280822750e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.845010,6.649976204244e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.850786,6.636698150487e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.856569,6.623446612593e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.862349,6.610221535993e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.868125,6.597022865890e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.873904,6.583850544985e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.879694,6.570704522119e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.885476,6.557584750908e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.891262,6.544491179739e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.897038,6.531423759043e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.902811,6.518382421973e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.908481,6.505367123054e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.914126,6.492377810218e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.919791,6.479414441856e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.925439,6.466476943160e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.931089,6.453565292986e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.936737,6.440679420393e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.942464,6.427819270584e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.948362,6.414984798312e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.954182,6.402175956055e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.959988,6.389392692881e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.965772,6.376634950357e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.971575,6.363902680278e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.977359,6.351195833076e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.983152,6.338514357822e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.988934,6.325858201535e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,21.994713,6.313227319879e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.000499,6.300621659648e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.006277,6.288041167181e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.012066,6.275485792685e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.017747,6.262955488864e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.023443,6.250450206153e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.029099,6.237969895437e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.034742,6.225514499420e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.040416,6.213083974444e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.046060,6.200678270034e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.051706,6.188297330937e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.057346,6.175941115998e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.062988,6.163609570876e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.068632,6.151302645321e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.074275,6.139020304772e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.079923,6.126762485337e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.085565,6.114529141087e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.091208,6.102320223363e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.096849,6.090135675322e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.102492,6.077975453309e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.108129,6.065839527082e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.113777,6.053727827748e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.119423,6.041640304602e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.125064,6.029576918309e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.130718,6.017537630896e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.136366,6.005522371652e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.142013,5.993531104878e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.147635,5.981563776913e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.153225,5.969620347969e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.158901,5.957700770978e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.164538,5.945804991597e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.170180,5.933932964808e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.176025,5.922084644681e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.181669,5.910259978464e-03
Meta_pb0.020,GaussSeidel,2000,0.9990,1,22.187305,5.898458921365e-03
